date,Model,Valor_Real,Valor_Predicho,Zone
1970-01-01,SVM,-0.0004126736668348396,-0.0018051910331405782,A
1970-01-01,SVM,0.002200119173122017,-0.0020442617702554136,A
1970-01-01,SVM,0.004918409561020409,-0.0009000585719817836,A
1970-01-01,SVM,-0.002058742794400215,-0.0010783052189271489,A
1970-01-01,SVM,-0.02577720800329641,0.00033802466612087995,A
1970-01-01,SVM,-0.0142452744041639,0.0020129232311352843,A
1970-01-01,SVM,-0.02350564686438339,0.0015412558116640815,A
1970-01-01,SVM,-0.02584547704151752,0.0013968132649657475,A
1970-01-01,SVM,-0.01815272062185636,0.001191205501278346,A
1970-01-01,SVM,-0.02046797014515334,0.0013510528549536757,A
1970-01-01,SVM,-0.01993035828828005,0.0006194456625845321,A
1970-01-01,SVM,-0.02153733595500473,0.0003483328893567686,A
1970-01-01,SVM,-0.005654132573319925,0.0006504289869578642,A
1970-01-01,SVM,0.002163406214038988,0.000518223595818941,A
1970-01-01,SVM,-0.001982480405717024,-0.00046692453315188426,A
1970-01-01,SVM,-0.01573105852137235,-0.0020973338469273614,A
1970-01-01,SVM,-0.007444510822112838,-0.0015086168072795461,A
1970-01-01,SVM,0.0002303192224422101,-0.0012239381749959213,A
1970-01-01,SVM,-0.009120641208715363,-0.0038321093943120346,A
1970-01-01,SVM,-0.005366972477064191,-0.003975893404423704,A
1970-01-01,SVM,-0.008623853211009225,-0.0035050566724576446,A
1970-01-01,SVM,-0.0164646695632289,-0.0033739879917652274,A
1970-01-01,SVM,-0.01212148934223767,-0.0033688389213277006,A
1970-01-01,SVM,-0.009398065373859676,-0.002970624978370702,A
1970-01-01,SVM,0.01217219663502189,-0.0032051701723156342,A
1970-01-01,SVM,0.002176933765632105,-0.00429101679006353,A
1970-01-01,SVM,0.004560413728255774,-0.0043698321734713455,A
1970-01-01,SVM,0.006303509267099328,-0.005074093586950261,A
1970-01-01,SVM,-0.006845806361477358,-0.004607398378762596,A
1970-01-01,SVM,-0.002898279730740416,-0.004522426354474703,A
1970-01-01,SVM,-0.005890327707914533,-0.004116716411834885,A
1970-01-01,SVM,-9.34666791290173e-05,-0.004486553898723676,A
1970-01-01,SVM,-0.008691230178909826,-0.004613727078466669,A
1970-01-01,SVM,-0.01648906852838494,-0.0043935104233774405,A
1970-01-01,SVM,-0.01085600776089068,-0.004335568050516624,A
1970-01-01,SVM,0.002422999860211661,-0.0042184862233877254,A
1970-01-01,SVM,-0.007731839437011057,-0.003924868891200521,A
1970-01-01,SVM,-0.01473703601363174,-0.0037677672708365598,A
1970-01-01,SVM,-0.008414299660638669,-0.00353598952791586,A
1970-01-01,SVM,-0.01932389429506987,-0.0035121978900245696,A
1970-01-01,SVM,-0.01619470664445677,0.001462328196422162,A
1970-01-01,SVM,-0.01804231574052551,0.00169454752976924,A
1970-01-01,SVM,-0.02861508542853164,0.0017714207616099861,A
1970-01-01,SVM,-0.03336727138097018,0.0015207832037067784,A
1970-01-01,SVM,-0.03180572967451367,0.0016951929829464793,A
1970-01-01,SVM,-0.01488191523778704,0.003462877191091014,A
1970-01-01,SVM,0.001357233116488166,0.003486384819926504,A
1970-01-01,SVM,0.01126589379207199,0.0036154063631276337,A
1970-01-01,SVM,0.01636500046891132,0.003475726443384862,A
1970-01-01,SVM,0.0147210501640882,0.003410505088369077,A
1970-01-01,SVM,0.01772866212085589,0.002893905555721936,A
1970-01-01,SVM,0.01906898485698272,0.003488717758880426,A
1970-01-01,SVM,0.01520309658163499,0.0034709574386738926,A
1970-01-01,SVM,0.02138887591649929,0.0034688615419301363,A
1970-01-01,SVM,0.01900803287875963,0.003560291003691436,A
1970-01-01,SVM,0.02180077162645833,0.003410572716894135,A
1970-01-01,SVM,0.02785554311310201,0.002940359058159446,A
1970-01-01,SVM,0.03052257642329614,0.0027525255104426036,A
1970-01-01,SVM,0.03361462728551334,0.0025557862096948283,A
1970-01-01,SVM,0.0408671933784801,0.0022732412795053655,A
1970-01-01,SVM,0.03550935942056244,0.0026264690595532783,A
1970-01-01,SVM,0.04404034664014778,-0.001386342310741577,A
1970-01-01,SVM,0.0480957147623815,-0.0017903486827588536,A
1970-01-01,SVM,0.04902570977162823,-0.0013973953759608485,A
1970-01-01,SVM,0.05117015154421645,-0.0015910723353282016,A
1970-01-01,SVM,0.03434201266713566,-0.0021163026977842267,A
1970-01-01,SVM,0.03393157599551322,-0.0017808730760543942,A
1970-01-01,SVM,0.03605602551657183,-0.0018114841158519343,A
1970-01-01,SVM,0.03630911188004604,-0.0007977784541668628,A
1970-01-01,SVM,0.04393827388652749,7.524274123341806e-05,A
1970-01-01,SVM,0.04287958599020425,0.0004212834244438704,A
1970-01-01,SVM,0.04187305081636383,2.109491927557855e-05,A
1970-01-01,SVM,0.03509577840047773,0.00032403333942034734,A
1970-01-01,SVM,0.03424626217365456,1.8924268246241216e-05,A
1970-01-01,SVM,0.03492369036161125,-0.00014873648465982964,A
1970-01-01,SVM,0.02925120553179883,9.021589711028649e-05,A
