date,usdjpy_close_log_d1,japan_leading_lag1m_log_d1,norm_range,pct_gap,japan_leading_lag1m_log_d1_pre_scale,norm_range_pre_scale,pct_gap_pre_scale,japan_leading_lag1m_log_d1_unscaled,norm_range_unscaled,pct_gap_unscaled,japan_leading_lag1m_log_d1_pre_scale_unscaled,norm_range_pre_scale_unscaled,pct_gap_pre_scale_unscaled,usdjpy_close_log_d1_inv,japan_leading_lag1m_log_d1_inv
2014-03-20,0.0004884959307736025,0.0,-0.6692537517411161,-1.7034586410635526,0.0,-0.6692537517411161,-1.7034586410635526,0.0,0.3613987106856853,-0.009772305286822158,0.0,0.3613987106856853,-0.009772305286822158,102.38000000000001,110.8
2014-03-21,-0.001466204260514914,0.01166455576493064,-0.48786964500162755,0.8709649923837977,0.01166455576493064,-0.48786964500162755,0.8709649923837977,0.01166455576493064,0.44996576347451206,0.029302598163704962,0.01166455576493064,0.44996576347451206,0.029302598163704962,102.22999999999996,112.09999999999998
2014-03-24,0.0,0.0,-0.28753840614823767,-0.4151453711908682,0.0,-0.28753840614823767,-0.4151453711908682,0.0,0.5477844077081114,0.009781864423350196,0.0,0.5477844077081114,0.009781864423350196,102.22999999999996,112.09999999999998
2014-03-25,0.0002934128829306104,0.0,-0.608303472888851,0.22932616237466513,0.0,-0.608303472888851,0.22932616237466513,0.0,0.39115978877371965,0.01956372884671429,0.0,0.39115978877371965,0.01956372884671429,102.25999999999998,112.09999999999998
2014-03-26,-0.0022517019646395298,0.0,-0.1849773725159204,-1.7038993698093141,0.0,-0.1849773725159204,-1.7038993698093141,0.0,0.5978633735175923,-0.009778994719347855,0.0,0.5978633735175923,-0.009778994719347855,102.02999999999996,112.09999999999998
2014-03-27,0.001273324037070367,0.0,0.033979897712356065,2.1690572536472894,0.0,0.033979897712356065,2.1690572536472894,0.0,0.7047768206734523,0.04900519455061958,0.0,0.7047768206734523,0.04900519455061958,102.16,112.09999999999998
2014-03-28,0.006147860300546704,0.0,0.5033090637114294,0.23020934576143817,0.0,0.5033090637114294,0.23020934576143817,0.0,0.9339429905632782,0.019577133907605942,0.0,0.9339429905632782,0.019577133907605942,102.78999999999998,112.09999999999998
2014-03-31,0.0038838771027922547,0.0,-0.05981426313533408,0.8632644516899485,0.0,-0.05981426313533408,0.8632644516899485,0.0,0.6589785831960527,0.029185718455089917,0.0,0.6589785831960527,0.029185718455089917,103.18999999999997,112.09999999999998
2014-04-01,0.004351406566286187,0.0,-0.12495580453499287,0.8558107009148295,0.0,-0.12495580453499287,0.8558107009148295,0.0,0.6271709764569718,0.029072584552767844,0.0,0.6271709764569718,0.029072584552767844,103.63999999999997,112.09999999999998
2014-04-02,0.0020241946282126833,0.0,-0.6797304508284482,0.2117903680418447,0.0,-0.6797304508284482,0.2117903680418447,0.0,0.3562831006259072,0.019297568506364358,0.0,0.3562831006259072,0.019297568506364358,103.85000000000002,112.09999999999998
2014-04-03,0.0005775895424333655,0.0,-0.7589887011678508,0.8436375452119657,0.0,-0.7589887011678508,0.8436375452119657,0.0,0.317582523337502,0.028887818969668886,0.0,0.317582523337502,0.028887818969668886,103.90999999999995,112.09999999999998
2014-04-04,-0.006081393326168083,0.0,0.47440501225479625,0.20848674025278058,0.0,0.47440501225479625,0.20848674025278058,0.0,0.9198295894655333,0.019247425656828247,0.0,0.9198295894655333,0.019247425656828247,103.27999999999999,112.09999999999998
2014-04-07,-0.0018413534300938394,0.0,-0.5551552124213125,0.21622207425996098,0.0,-0.5551552124213125,0.21622207425996098,0.0,0.4171112620040807,0.01936483346242837,0.0,0.4171112620040807,0.01936483346242837,103.08999999999996,112.09999999999998
2014-04-08,-0.012690525644044826,0.0,1.8097617871077596,0.21857350898702388,0.0,1.8097617871077596,0.21857350898702388,0.0,1.5718636408291524,0.01940052381413912,0.0,1.5718636408291524,0.01940052381413912,101.78999999999998,112.09999999999998
2014-04-09,0.001766784911886532,0.0,-0.505604175678567,-0.4123595624201793,0.0,-0.505604175678567,-0.4123595624201793,0.0,0.44130626654898786,0.009824147755173302,0.0,0.44130626654898786,0.009824147755173302,101.97000000000004,112.09999999999998
2014-04-10,-0.00461985389429298,0.0,0.2653146281766741,0.23261267014610626,0.0,0.2653146281766741,0.23261267014610626,0.0,0.8177339901477817,0.019613611846617654,0.0,0.8177339901477817,0.019613611846617654,101.49999999999997,112.09999999999998
2014-04-11,0.000886306621612043,0.0,-0.30063023698541275,0.8877030423294385,0.0,-0.30063023698541275,0.8877030423294385,0.0,0.5413918692784694,0.029556650246306538,0.0,0.5413918692784694,0.029556650246306538,101.59000000000002,112.09999999999998
2014-04-14,0.0022614433707364157,0.0,-0.18245205967016964,3.4801042699127933,0.0,-0.18245205967016964,3.4801042699127933,0.0,0.5990964447063439,0.0689044197263443,0.0,0.5990964447063439,0.0689044197263443,101.82000000000002,112.09999999999998
2014-04-15,0.0008835223664123149,0.0,-0.364399866644413,0.8815830032107274,0.0,-0.364399866644413,0.8815830032107274,0.0,0.5102541458149449,0.02946375957572298,0.0,0.5102541458149449,0.02946375957572298,101.91000000000003,112.09999999999998
2014-04-16,0.0030372824995312797,0.0,-0.22732340601355586,0.8798686671130241,0.0,-0.22732340601355586,0.8798686671130241,0.0,0.5771864605752193,0.02943773918163197,0.0,0.5771864605752193,0.02943773918163197,102.22000000000003,112.09999999999998
2014-04-17,0.0015640276893034155,0.0,-0.16915943283165435,0.2294522573724278,0.0,-0.16915943283165435,0.2294522573724278,0.0,0.6055870287165507,0.01956564273135983,0.0,0.6055870287165507,0.01956564273135983,102.38000000000001,112.09999999999998
2014-04-18,9.767055728815421e-05,0.0008916630104822687,-0.9493515050675383,0.22743769333797945,0.0008916630104822687,-0.9493515050675383,0.22743769333797945,0.0008916630104822687,0.22463131165153238,0.019535065442479228,0.0008916630104822687,0.22463131165153238,0.019535065442479228,102.39,112.20000000000005
2014-04-21,0.002146342287391967,0.0,-0.7307895754478806,5.375027579702667,0.0,-0.7307895754478806,5.375027579702667,0.0,0.33135172010525626,0.09766578767457204,0.0,0.33135172010525626,0.09766578767457204,102.60999999999996,112.20000000000005
2014-04-22,-9.746113744846241e-05,0.0,-0.7307234347297531,-0.41753207017401733,0.0,-0.7307234347297531,-0.41753207017401733,0.0,0.3313840155945314,0.00974563882663007,0.0,0.3313840155945314,0.00974563882663007,102.59999999999997,112.20000000000005
2014-04-23,-0.0006824940546685809,0.0,-0.31079543078563887,0.22467792714323712,0.0,-0.31079543078563887,0.22467792714323712,0.0,0.5364283624305054,0.019493177387924204,0.0,0.5364283624305054,0.019493177387924204,102.53000000000004,112.20000000000005
2014-04-24,-0.0022457657244192575,0.0,-0.2682866328426106,0.22555474990866442,0.0,-0.2682866328426106,0.22555474990866442,0.0,0.5571847507331312,0.01950648590656005,0.0,0.5571847507331312,0.01950648590656005,102.30000000000003,112.20000000000005
2014-04-25,-0.0014673516939502917,0.0,-0.28665981197294355,0.22844418764642366,0.0,-0.28665981197294355,0.22844418764642366,0.0,0.5482134116495372,0.019550342130983403,0.0,0.5482134116495372,0.019550342130983403,102.14999999999996,112.20000000000005
2014-04-28,0.003225336324848449,0.0,-0.2303224124909712,0.8753118728178847,0.0,-0.2303224124909712,0.8753118728178847,0.0,0.5757220921155242,0.02936857562408334,0.0,0.5757220921155242,0.02936857562408334,102.48000000000005,112.20000000000005
2014-04-29,0.0012677362856381436,0.0,-0.7507485098090166,0.8690811302671507,0.0,-0.7507485098090166,0.8690811302671507,0.0,0.32160608127864,0.029274004683841854,0.0,0.32160608127864,0.029274004683841854,102.60999999999996,112.20000000000005
2014-04-30,-0.003612403244892981,0.0,-0.10736765356796425,0.8666375989880072,0.0,-0.10736765356796425,0.8666375989880072,0.0,0.6357589984350603,0.029236916479876363,0.0,0.6357589984350603,0.029236916479876363,102.23999999999997,112.20000000000005
2014-05-01,0.0007821666413629913,0.0,-0.888990268817562,-1.0596169047554858,0.0,-0.888990268817562,-1.0596169047554858,0.0,0.25410476935104664,0.0,0.0,0.25410476935104664,0.0,102.32000000000001,112.20000000000005
2014-05-02,-0.0013691933679353951,0.0,0.41451299006248504,-0.4157122441182254,0.0,0.41451299006248504,-0.4157122441182254,0.0,0.8905852417302904,0.009773260359660982,0.0,0.8905852417302904,0.009773260359660982,102.18,112.20000000000005
2014-05-05,-0.0004894523126441896,0.0,-0.5671782972029191,-1.7044037992202,0.0,-0.5671782972029191,-1.7044037992202,0.0,0.4112405757368077,-0.00978665100803006,0.0,0.4112405757368077,-0.00978665100803006,102.13000000000002,112.20000000000005
2014-05-06,-0.0045142373029376515,0.0,0.020792788766838016,0.23058822353991196,0.0,0.020792788766838016,0.23058822353991196,0.0,0.6983377594177318,0.019582884558905545,0.0,0.6983377594177318,0.019582884558905545,101.67000000000004,112.20000000000005
2014-05-07,0.0022596659416089793,0.0,-0.22361131199911755,0.23642568157986718,0.0,-0.22361131199911755,0.23642568157986718,0.0,0.5789990186457344,0.019671486180777045,0.0,0.5789990186457344,0.019671486180777045,101.89999999999999,112.20000000000005
2014-05-08,-0.002456400154323468,0.0,-0.3617269861324458,0.23350036465290805,0.0,-0.3617269861324458,0.23350036465290805,0.0,0.5115592720118152,0.019627085377817488,0.0,0.5115592720118152,0.019627085377817488,101.65,112.20000000000005
2014-05-09,0.0019656025984593484,0.0,-0.7257258654440583,-0.41146811108789255,0.0,-0.7257258654440583,-0.41146811108789255,0.0,0.3338242513500139,0.009837678307910384,0.0,0.3338242513500139,0.009837678307910384,101.85000000000001,112.20000000000005
2014-05-12,0.002549520894631563,0.0,-0.5469566680213547,-4.9408731566764095,0.0,-0.5469566680213547,-4.9408731566764095,0.0,0.4211144843795973,-0.058910162002933794,0.0,0.4211144843795973,-0.058910162002933794,102.11,112.20000000000005
2014-05-13,0.001370131355464821,0.0,-0.748429564672512,0.8760698509894932,0.0,-0.748429564672512,0.8760698509894932,0.0,0.3227383863080668,0.029380080305553946,0.0,0.3227383863080668,0.029380080305553946,102.25000000000003,112.20000000000005
2014-05-14,-0.0037233043209363714,0.0,-0.24336602677134903,-0.41527142919162785,0.0,-0.24336602677134903,-0.41527142919162785,0.0,0.5693530970845179,0.009779951100249502,0.0,0.5693530970845179,0.009779951100249502,101.87,112.20000000000005
2014-05-15,-0.0030477337654977177,0.0,0.244159953766342,1.5273792619808517,0.0,0.244159953766342,1.5273792619808517,0.0,0.8074044899566691,0.03926573083340733,0.0,0.8074044899566691,0.03926573083340733,101.55999999999996,112.20000000000005
2014-05-16,-0.0006894853757506425,0.0,-0.7233007960560907,-0.41089373740307494,0.0,-0.7233007960560907,-0.41089373740307494,0.0,0.33500837520938365,0.009846396218974896,0.0,0.33500837520938365,0.009846396218974896,101.48999999999998,112.20000000000005
2014-05-19,0.0,-0.033532820108082007,-0.33989613706346034,3.4845773423096844,-0.033532820108082007,-0.33989613706346034,3.4845773423096844,-0.033532820108082007,0.522218937826388,0.06897231254311498,-0.033532820108082007,0.522218937826388,0.06897231254311498,101.48999999999998,108.50000000000001
2014-05-20,-0.0017751483951409242,0.0,-0.519931343814852,1.5370655221390292,0.0,-0.519931343814852,1.5370655221390292,0.0,0.4343105320303995,0.039412750024639134,0.0,0.4343105320303995,0.039412750024639134,101.30999999999997,108.50000000000001
2014-05-21,0.0003947498324237131,0.0,0.22737909473997298,0.24103110385882012,0.0,0.22737909473997298,0.24103110385882012,0.0,0.7992106561420843,0.019741387819559787,0.0,0.7992106561420843,0.019741387819559787,101.35000000000004,108.50000000000001
2014-05-22,0.003644067655909744,0.0,-0.42284864764865526,-1.0596169047554858,0.0,-0.42284864764865526,-1.0596169047554858,0.0,0.48171451042075786,0.0,0.0,0.48171451042075786,0.0,101.72000000000003,108.50000000000001
2014-05-23,0.0023566389539952937,0.0,-0.5256017076824763,0.23578861778398869,0.0,-0.5256017076824763,0.23578861778398869,0.0,0.4315417810906216,0.019661816751863962,0.0,0.4315417810906216,0.019661816751863962,101.95999999999998,108.50000000000001
2014-05-26,-0.0001961745960183947,0.0,-0.9473207141376108,-1.7057950616435877,0.0,-0.9473207141376108,-1.7057950616435877,0.0,0.2256229154404591,-0.009807767752050712,0.0,0.2256229154404591,-0.009807767752050712,101.94000000000004,108.50000000000001
