Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
09/20/1985,-0.104620418739211,0.164486900639631,-0.0443034558630389,-0.38151611647623,-0.110484629507645,0.806957787372238
09/27/1985,-0.116134226628987,0.147361102099231,-0.0534008656897722,-0.378502933564206,-0.137678940415902,0.817414333957866
10/04/1985,-0.139966421423404,0.104539335058424,-0.0752805426424375,-0.372915966743018,-0.165928916853431,0.827792892221147
10/11/1985,-0.172967847882784,0.0416616342801496,-0.107683544911961,-0.365379894547947,-0.193904320408994,0.837722750375358
10/18/1985,-0.211106797619901,-0.0317879204315556,-0.146957321870317,-0.356573781490713,-0.220684354991231,0.846881146100543
10/25/1985,-0.249331259024298,-0.103011384801935,-0.18803713752202,-0.347347101922928,-0.245576838855309,0.854974206206837
11/01/1985,-0.282573929765953,-0.157853273978198,-0.225412912697144,-0.338667177686551,-0.267988212577432,0.861759049000718
11/08/1985,-0.306572811951452,-0.186170290803568,-0.25427882787415,-0.33137583605718,-0.287684626391721,0.867057977160696
11/15/1985,-0.319396224177043,-0.184704882950741,-0.271473367294543,-0.3264721576896,-0.304587469717351,0.870752970335336
11/22/1985,-0.320514465767282,-0.156373101750193,-0.275699112872114,-0.32468473011404,-0.31867506246939,0.872777623326772
11/29/1985,-0.312270616687063,-0.112804979009314,-0.268490613654757,-0.326625551632582,-0.330029072150299,0.873118631581524
12/06/1985,-0.298319176738574,-0.0671056781847917,-0.253057263860773,-0.332693927712182,-0.338567906283957,0.871816576441319
12/13/1985,-0.282279923864772,-0.0291971675756943,-0.233148215103403,-0.342904211303563,-0.344129343825972,0.868972242373114
12/20/1985,-0.267925178029953,-0.00535166196775999,-0.212602076038146,-0.35707574487325,-0.346892556915364,0.864751839614727
12/27/1985,-0.256008534897857,0.00769624396041638,-0.19301496142348,-0.374634781088201,-0.346717954779954,0.859373273081945
01/03/1986,-0.249392099290574,0.00928977196141423,-0.177989360136057,-0.394788758858184,-0.343749394491021,0.853072846717234
01/10/1986,-0.247606902156905,0.00276221368686314,-0.168461690785866,-0.416451716754928,-0.338006006011252,0.846127324149771
01/17/1986,-0.250642156439609,-0.0126325615257898,-0.165148369787573,-0.438510849220838,-0.330091149579404,0.838777303515054
01/24/1986,-0.258019567720648,-0.0396807091964114,-0.168582570405188,-0.459961097816635,-0.320077981548104,0.831236618783309
01/31/1986,-0.269352138057271,-0.0805412415498592,-0.178457940000313,-0.480167464031663,-0.308463087291866,0.823687062349885
02/07/1986,-0.281866236289066,-0.127729566668182,-0.192161957466806,-0.498577723420919,-0.295721735743965,0.816275204666834
02/14/1986,-0.293135562278804,-0.168593338670938,-0.206416916149787,-0.515300878720822,-0.282403688194773,0.809114497521744
02/21/1986,-0.301132606100947,-0.19169893681512,-0.218490824839851,-0.530478931021206,-0.269194252838283,0.802290688800273
02/28/1986,-0.305291014722022,-0.188919907387394,-0.226871323261458,-0.544460474544829,-0.256819835351776,0.795862762901063
03/07/1986,-0.307034644030247,-0.161055077116323,-0.232079123941188,-0.55767999665442,-0.245932052330543,0.789865159479188
03/14/1986,-0.309711262845274,-0.120803595169834,-0.236849437129396,-0.57035658563128,-0.237112434452034,0.784314080060901
03/21/1986,-0.316913450170862,-0.0844443470731822,-0.244067413662275,-0.582880833992993,-0.230570786420439,0.779214022060448
03/28/1986,-0.332227899967271,-0.0679378852470685,-0.257124164183815,-0.595378128195276,-0.226032840754328,0.774565316129912
04/04/1986,-0.357897496037998,-0.0797691486159514,-0.278030848546333,-0.607872341896773,-0.223142419923089,0.770370161619796
04/11/1986,-0.391104228811781,-0.112549512943249,-0.304453516904238,-0.619994185472596,-0.221089180976405,0.766640848839975
04/18/1986,-0.428374047709107,-0.151860374153216,-0.333619173186827,-0.631041745101681,-0.218928321028414,0.763376745202774
04/25/1986,-0.465386194216505,-0.182825546066379,-0.362355078986072,-0.639943020889946,-0.215543626788475,0.760577849471049
05/02/1986,-0.496817465084294,-0.190874028069507,-0.386657555771496,-0.645452717844079,-0.209702023333296,0.758237424817637
05/09/1986,-0.518994070706531,-0.171924448054126,-0.404455863714979,-0.646091166515422,-0.200362448664219,0.756346111617883
05/16/1986,-0.530054180120693,-0.131394994483791,-0.414567562348916,-0.640975447898203,-0.186652917137953,0.754898652440145
05/23/1986,-0.529678061224701,-0.0751375850192422,-0.41758179665094,-0.629425917358476,-0.167918043085945,0.753900895856424
05/30/1986,-0.519316662950476,-0.0102534407283062,-0.414916979153435,-0.611541384411163,-0.14415464428129,0.753371465394606
