date;Valor_Real;Valor_Predicho;Modelo;Tipo_Mercado;Periodo;Version
20/04/2021;1,2033;1,2033;CatBoost;EUR;Training;Trial_12
21/04/2021;1,2033;1,2033;CatBoost;EUR;Training;Trial_12
22/04/2021;1,2015;1,2015;CatBoost;EUR;Training;Trial_12
23/04/2021;1,2099;1,2099;CatBoost;EUR;Training;Trial_12
26/04/2021;1,2083;1,2083;CatBoost;EUR;Training;Trial_12
27/04/2021;1,209;1,209;CatBoost;EUR;Training;Trial_12
28/04/2021;1,2123;1,2123;CatBoost;EUR;Training;Trial_12
29/04/2021;1,2118;1,2118;CatBoost;EUR;Training;Trial_12
30/04/2021;1,2018;1,2018;CatBoost;EUR;Training;Trial_12
3/05/2021;1,2061;1,2061;CatBoost;EUR;Training;Trial_12
4/05/2021;1,2013;1,2013;CatBoost;EUR;Training;Trial_12
5/05/2021;1,2005;1,2005;CatBoost;EUR;Training;Trial_12
6/05/2021;1,2064;1,2064;CatBoost;EUR;Training;Trial_12
7/05/2021;1,2163;1,2163;CatBoost;EUR;Training;Trial_12
10/05/2021;1,2129;1,2129;CatBoost;EUR;Training;Trial_12
11/05/2021;1,2146;1,2146;CatBoost;EUR;Training;Trial_12
12/05/2021;1,2069;1,2069;CatBoost;EUR;Training;Trial_12
13/05/2021;1,2078;1,2078;CatBoost;EUR;Training;Trial_12
14/05/2021;1,214;1,214;CatBoost;EUR;Training;Trial_12
17/05/2021;1,2151;1,2151;CatBoost;EUR;Training;Trial_12
18/05/2021;1,222;1,222;CatBoost;EUR;Training;Trial_12
19/05/2021;1,2172;1,2172;CatBoost;EUR;Training;Trial_12
20/05/2021;1,2226;1,2226;CatBoost;EUR;Training;Trial_12
21/05/2021;1,2179;1,2179;CatBoost;EUR;Training;Trial_12
24/05/2021;1,2215;1,2215;CatBoost;EUR;Training;Trial_12
25/05/2021;1,225;1,225;CatBoost;EUR;Training;Trial_12
26/05/2021;1,219;1,219;CatBoost;EUR;Training;Trial_12
27/05/2021;1,2192;1,2192;CatBoost;EUR;Training;Trial_12
28/05/2021;1,2189;1,2189;CatBoost;EUR;Training;Trial_12
1/06/2021;1,2211;1,2211;CatBoost;EUR;Training;Trial_12
2/06/2021;1,2209;1,2209;CatBoost;EUR;Training;Trial_12
3/06/2021;1,2124;1,2124;CatBoost;EUR;Training;Trial_12
4/06/2021;1,2165;1,2165;CatBoost;EUR;Training;Trial_12
7/06/2021;1,2189;1,2189;CatBoost;EUR;Training;Trial_12
8/06/2021;1,2171;1,2171;CatBoost;EUR;Training;Trial_12
9/06/2021;1,2178;1,2178;CatBoost;EUR;Training;Trial_12
10/06/2021;1,2169;1,2169;CatBoost;EUR;Training;Trial_12
11/06/2021;1,2106;1,2106;CatBoost;EUR;Training;Trial_12
14/06/2021;1,2118;1,2118;CatBoost;EUR;Training;Trial_12
15/06/2021;1,2124;1,2124;CatBoost;EUR;Training;Trial_12
16/06/2021;1,1994;1,1994;CatBoost;EUR;Training;Trial_12
17/06/2021;1,1906;1,1906;CatBoost;EUR;Training;Trial_12
18/06/2021;1,186;1,186;CatBoost;EUR;Training;Trial_12
21/06/2021;1,1915;1,1915;CatBoost;EUR;Training;Trial_12
22/06/2021;1,1938;1,1938;CatBoost;EUR;Training;Trial_12
23/06/2021;1,1925;1,1925;CatBoost;EUR;Training;Trial_12
24/06/2021;1,193;1,193;CatBoost;EUR;Training;Trial_12
25/06/2021;1,1933;1,1933;CatBoost;EUR;Training;Trial_12
28/06/2021;1,1924;1,1924;CatBoost;EUR;Training;Trial_12
29/06/2021;1,1895;1,1895;CatBoost;EUR;Training;Trial_12
30/06/2021;1,1855;1,1855;CatBoost;EUR;Training;Trial_12
1/07/2021;1,1848;1,1848;CatBoost;EUR;Training;Trial_12
2/07/2021;1,1864;1,1864;CatBoost;EUR;Training;Trial_12
6/07/2021;1,1822;1,1822;CatBoost;EUR;Training;Trial_12
7/07/2021;1,1789;1,1789;CatBoost;EUR;Training;Trial_12
8/07/2021;1,1842;1,1842;CatBoost;EUR;Training;Trial_12
9/07/2021;1,1873;1,1873;CatBoost;EUR;Training;Trial_12
12/07/2021;1,1859;1,1859;CatBoost;EUR;Training;Trial_12
13/07/2021;1,1774;1,1774;CatBoost;EUR;Training;Trial_12
14/07/2021;1,1835;1,1835;CatBoost;EUR;Training;Trial_12
15/07/2021;1,1812;1,1812;CatBoost;EUR;Training;Trial_12
16/07/2021;1,1805;1,1805;CatBoost;EUR;Training;Trial_12
19/07/2021;1,1798;1,1798;CatBoost;EUR;Training;Trial_12
20/07/2021;1,1779;1,1779;CatBoost;EUR;Training;Trial_12
21/07/2021;1,1792;1,1792;CatBoost;EUR;Training;Trial_12
22/07/2021;1,177;1,177;CatBoost;EUR;Training;Trial_12
23/07/2021;1,1771;1,1771;CatBoost;EUR;Training;Trial_12
26/07/2021;1,1799;1,1799;CatBoost;EUR;Training;Trial_12
27/07/2021;1,1814;1,1814;CatBoost;EUR;Training;Trial_12
28/07/2021;1,1842;1,1842;CatBoost;EUR;Training;Trial_12
29/07/2021;1,1886;1,1886;CatBoost;EUR;Training;Trial_12
30/07/2021;1,187;1,187;CatBoost;EUR;Training;Trial_12
2/08/2021;1,1867;1,1867;CatBoost;EUR;Training;Trial_12
3/08/2021;1,186;1,186;CatBoost;EUR;Training;Trial_12
4/08/2021;1,1835;1,1835;CatBoost;EUR;Training;Trial_12
5/08/2021;1,1832;1,1832;CatBoost;EUR;Training;Trial_12
6/08/2021;1,176;1,176;CatBoost;EUR;Training;Trial_12
9/08/2021;1,1737;1,1737;CatBoost;EUR;Training;Trial_12
10/08/2021;1,1718;1,1718;CatBoost;EUR;Training;Trial_12
11/08/2021;1,1737;1,1737;CatBoost;EUR;Training;Trial_12
12/08/2021;1,1727;1,1727;CatBoost;EUR;Training;Trial_12
13/08/2021;1,1791;1,1791;CatBoost;EUR;Training;Trial_12
16/08/2021;1,1777;1,1777;CatBoost;EUR;Training;Trial_12
17/08/2021;1,1708;1,1708;CatBoost;EUR;Training;Trial_12
18/08/2021;1,171;1,171;CatBoost;EUR;Training;Trial_12
19/08/2021;1,1674;1,1674;CatBoost;EUR;Training;Trial_12
20/08/2021;1,1696;1,1696;CatBoost;EUR;Training;Trial_12
23/08/2021;1,1743;1,1743;CatBoost;EUR;Training;Trial_12
24/08/2021;1,1753;1,1753;CatBoost;EUR;Training;Trial_12
25/08/2021;1,177;1,177;CatBoost;EUR;Training;Trial_12
26/08/2021;1,175;1,175;CatBoost;EUR;Training;Trial_12
27/08/2021;1,1793;1,1793;CatBoost;EUR;Training;Trial_12
30/08/2021;1,1795;1,1795;CatBoost;EUR;Training;Trial_12
31/08/2021;1,1807;1,1807;CatBoost;EUR;Training;Trial_12
1/09/2021;1,1837;1,1837;CatBoost;EUR;Training;Trial_12
2/09/2021;1,1873;1,1873;CatBoost;EUR;Training;Trial_12
3/09/2021;1,1882;1,1882;CatBoost;EUR;Training;Trial_12
7/09/2021;1,1839;1,1839;CatBoost;EUR;Training;Trial_12
8/09/2021;1,1813;1,1813;CatBoost;EUR;Training;Trial_12
9/09/2021;1,1825;1,1825;CatBoost;EUR;Training;Trial_12
10/09/2021;1,1814;1,1814;CatBoost;EUR;Training;Trial_12
13/09/2021;1,1808;1,1808;CatBoost;EUR;Training;Trial_12
14/09/2021;1,1802;1,1802;CatBoost;EUR;Training;Trial_12
15/09/2021;1,1815;1,1815;CatBoost;EUR;Training;Trial_12
16/09/2021;1,1764;1,1764;CatBoost;EUR;Training;Trial_12
17/09/2021;1,1725;1,1725;CatBoost;EUR;Training;Trial_12
20/09/2021;1,1725;1,1725;CatBoost;EUR;Training;Trial_12
21/09/2021;1,1723;1,1723;CatBoost;EUR;Training;Trial_12
22/09/2021;1,1686;1,1686;CatBoost;EUR;Training;Trial_12
23/09/2021;1,1736;1,1736;CatBoost;EUR;Training;Trial_12
24/09/2021;1,1714;1,1714;CatBoost;EUR;Training;Trial_12
27/09/2021;1,1694;1,1694;CatBoost;EUR;Training;Trial_12
28/09/2021;1,1681;1,1681;CatBoost;EUR;Training;Trial_12
29/09/2021;1,1595;1,1595;CatBoost;EUR;Training;Trial_12
30/09/2021;1,1581;1,1581;CatBoost;EUR;Training;Trial_12
1/10/2021;1,1594;1,1594;CatBoost;EUR;Training;Trial_12
4/10/2021;1,1621;1,1621;CatBoost;EUR;Training;Trial_12
5/10/2021;1,1596;1,1596;CatBoost;EUR;Training;Trial_12
6/10/2021;1,1556;1,1556;CatBoost;EUR;Training;Trial_12
7/10/2021;1,155;1,155;CatBoost;EUR;Training;Trial_12
8/10/2021;1,1567;1,1567;CatBoost;EUR;Training;Trial_12
11/10/2021;1,1551;1,1551;CatBoost;EUR;Training;Trial_12
12/10/2021;1,1527;1,1527;CatBoost;EUR;Training;Trial_12
13/10/2021;1,1592;1,1592;CatBoost;EUR;Training;Trial_12
14/10/2021;1,1594;1,1594;CatBoost;EUR;Training;Trial_12
15/10/2021;1,16;1,16;CatBoost;EUR;Training;Trial_12
18/10/2021;1,1609;1,1609;CatBoost;EUR;Training;Trial_12
19/10/2021;1,1632;1,1632;CatBoost;EUR;Training;Trial_12
20/10/2021;1,1649;1,1649;CatBoost;EUR;Training;Trial_12
21/10/2021;1,1621;1,1621;CatBoost;EUR;Training;Trial_12
22/10/2021;1,1647;1,1647;CatBoost;EUR;Training;Trial_12
25/10/2021;1,1606;1,1606;CatBoost;EUR;Training;Trial_12
26/10/2021;1,1595;1,1595;CatBoost;EUR;Training;Trial_12
27/10/2021;1,1604;1,1604;CatBoost;EUR;Training;Trial_12
28/10/2021;1,1679;1,1679;CatBoost;EUR;Training;Trial_12
29/10/2021;1,1561;1,1561;CatBoost;EUR;Training;Trial_12
1/11/2021;1,1606;1,1606;CatBoost;EUR;Training;Trial_12
2/11/2021;1,1577;1,1577;CatBoost;EUR;Training;Trial_12
3/11/2021;1,161;1,161;CatBoost;EUR;Training;Trial_12
4/11/2021;1,1552;1,1552;CatBoost;EUR;Training;Trial_12
5/11/2021;1,1566;1,1566;CatBoost;EUR;Training;Trial_12
8/11/2021;1,1586;1,1586;CatBoost;EUR;Training;Trial_12
9/11/2021;1,1591;1,1591;CatBoost;EUR;Training;Trial_12
10/11/2021;1,1478;1,1478;CatBoost;EUR;Training;Trial_12
11/11/2021;1,145;1,145;CatBoost;EUR;Training;Trial_12
12/11/2021;1,145;1,145;CatBoost;EUR;Training;Trial_12
15/11/2021;1,1367;1,1367;CatBoost;EUR;Training;Trial_12
16/11/2021;1,1319;1,1319;CatBoost;EUR;Training;Trial_12
17/11/2021;1,1319;1,1319;CatBoost;EUR;Training;Trial_12
18/11/2021;1,1369;1,1369;CatBoost;EUR;Training;Trial_12
19/11/2021;1,1288;1,1288;CatBoost;EUR;Training;Trial_12
22/11/2021;1,1234;1,1234;CatBoost;EUR;Training;Trial_12
23/11/2021;1,1246;1,1246;CatBoost;EUR;Training;Trial_12
24/11/2021;1,1197;1,1197;CatBoost;EUR;Training;Trial_12
26/11/2021;1,1317;1,1317;CatBoost;EUR;Training;Trial_12
29/11/2021;1,1291;1,1291;CatBoost;EUR;Training;Trial_12
30/11/2021;1,1336;1,1336;CatBoost;EUR;Training;Trial_12
1/12/2021;1,1319;1,1319;CatBoost;EUR;Training;Trial_12
2/12/2021;1,1299;1,1299;CatBoost;EUR;Training;Trial_12
3/12/2021;1,1313;1,1313;CatBoost;EUR;Training;Trial_12
6/12/2021;1,1285;1,1285;CatBoost;EUR;Training;Trial_12
7/12/2021;1,1263;1,1263;CatBoost;EUR;Training;Trial_12
8/12/2021;1,1342;1,1342;CatBoost;EUR;Training;Trial_12
9/12/2021;1,1292;1,1292;CatBoost;EUR;Training;Trial_12
10/12/2021;1,1311;1,1311;CatBoost;EUR;Training;Trial_12
13/12/2021;1,1283;1,1283;CatBoost;EUR;Training;Trial_12
14/12/2021;1,1257;1,1257;CatBoost;EUR;Training;Trial_12
15/12/2021;1,1285;1,1285;CatBoost;EUR;Training;Trial_12
16/12/2021;1,1328;1,1328;CatBoost;EUR;Training;Trial_12
17/12/2021;1,1239;1,1239;CatBoost;EUR;Training;Trial_12
20/12/2021;1,1275;1,1275;CatBoost;EUR;Training;Trial_12
21/12/2021;1,1283;1,1283;CatBoost;EUR;Training;Trial_12
22/12/2021;1,1324;1,1324;CatBoost;EUR;Training;Trial_12
23/12/2021;1,1328;1,1328;CatBoost;EUR;Training;Trial_12
27/12/2021;1,1325;1,1325;CatBoost;EUR;Training;Trial_12
28/12/2021;1,1309;1,1309;CatBoost;EUR;Training;Trial_12
29/12/2021;1,1348;1,1348;CatBoost;EUR;Training;Trial_12
30/12/2021;1,1323;1,1323;CatBoost;EUR;Training;Trial_12
31/12/2021;1,1368;1,1368;CatBoost;EUR;Training;Trial_12
3/01/2022;1,1294;1,1294;CatBoost;EUR;Training;Trial_12
4/01/2022;1,1285;1,1285;CatBoost;EUR;Training;Trial_12
5/01/2022;1,1313;1,1313;CatBoost;EUR;Training;Trial_12
6/01/2022;1,1291;1,1291;CatBoost;EUR;Training;Trial_12
7/01/2022;1,1359;1,1359;CatBoost;EUR;Training;Trial_12
10/01/2022;1,1324;1,1324;CatBoost;EUR;Training;Trial_12
11/01/2022;1,1364;1,1364;CatBoost;EUR;Training;Trial_12
12/01/2022;1,1442;1,1442;CatBoost;EUR;Training;Trial_12
13/01/2022;1,1453;1,1453;CatBoost;EUR;Training;Trial_12
14/01/2022;1,1414;1,1414;CatBoost;EUR;Training;Trial_12
18/01/2022;1,1325;1,1325;CatBoost;EUR;Training;Trial_12
19/01/2022;1,1341;1,1341;CatBoost;EUR;Training;Trial_12
20/01/2022;1,131;1,131;CatBoost;EUR;Training;Trial_12
21/01/2022;1,134;1,134;CatBoost;EUR;Training;Trial_12
24/01/2022;1,1323;1,1323;CatBoost;EUR;Training;Trial_12
25/01/2022;1,1299;1,1299;CatBoost;EUR;Training;Trial_12
26/01/2022;1,1237;1,1237;CatBoost;EUR;Training;Trial_12
27/01/2022;1,1143;1,1143;CatBoost;EUR;Training;Trial_12
28/01/2022;1,1143;1,1143;CatBoost;EUR;Training;Trial_12
31/01/2022;1,1233;1,1233;CatBoost;EUR;Training;Trial_12
1/02/2022;1,1269;1,1269;CatBoost;EUR;Training;Trial_12
2/02/2022;1,1303;1,1303;CatBoost;EUR;Training;Trial_12
3/02/2022;1,1438;1,1438;CatBoost;EUR;Training;Trial_12
4/02/2022;1,1446;1,1446;CatBoost;EUR;Training;Trial_12
7/02/2022;1,1442;1,1442;CatBoost;EUR;Training;Trial_12
8/02/2022;1,1414;1,1414;CatBoost;EUR;Training;Trial_12
9/02/2022;1,1422;1,1422;CatBoost;EUR;Training;Trial_12
10/02/2022;1,1427;1,1427;CatBoost;EUR;Training;Trial_12
11/02/2022;1,1349;1,1349;CatBoost;EUR;Training;Trial_12
14/02/2022;1,1305;1,1305;CatBoost;EUR;Training;Trial_12
15/02/2022;1,1356;1,1356;CatBoost;EUR;Training;Trial_12
16/02/2022;1,1373;1,1373;CatBoost;EUR;Training;Trial_12
17/02/2022;1,136;1,136;CatBoost;EUR;Training;Trial_12
18/02/2022;1,1321;1,1321;CatBoost;EUR;Training;Trial_12
22/02/2022;1,1325;1,1325;CatBoost;EUR;Training;Trial_12
23/02/2022;1,1309;1,1309;CatBoost;EUR;Training;Trial_12
24/02/2022;1,1191;1,1191;CatBoost;EUR;Training;Trial_12
25/02/2022;1,1267;1,1267;CatBoost;EUR;Training;Trial_12
28/02/2022;1,1219;1,1219;CatBoost;EUR;Training;Trial_12
1/03/2022;1,1126;1,1126;CatBoost;EUR;Training;Trial_12
2/03/2022;1,1121;1,1121;CatBoost;EUR;Training;Trial_12
3/03/2022;1,1064;1,1064;CatBoost;EUR;Training;Trial_12
4/03/2022;1,0926;1,0926;CatBoost;EUR;Training;Trial_12
7/03/2022;1,0852;1,0852;CatBoost;EUR;Training;Trial_12
8/03/2022;1,0899;1,0899;CatBoost;EUR;Training;Trial_12
9/03/2022;1,1075;1,1075;CatBoost;EUR;Training;Trial_12
10/03/2022;1,0983;1,0983;CatBoost;EUR;Training;Trial_12
11/03/2022;1,0909;1,0909;CatBoost;EUR;Training;Trial_12
14/03/2022;1,0939;1,0939;CatBoost;EUR;Training;Trial_12
15/03/2022;1,0951;1,0951;CatBoost;EUR;Training;Trial_12
16/03/2022;1,1032;1,1032;CatBoost;EUR;Training;Trial_12
17/03/2022;1,1089;1,1089;CatBoost;EUR;Training;Trial_12
18/03/2022;1,1055;1,1055;CatBoost;EUR;Training;Trial_12
21/03/2022;1,1014;1,1014;CatBoost;EUR;Training;Trial_12
22/03/2022;1,1027;1,1027;CatBoost;EUR;Training;Trial_12
23/03/2022;1,1004;1,1004;CatBoost;EUR;Training;Trial_12
24/03/2022;1,0996;1,0996;CatBoost;EUR;Training;Trial_12
25/03/2022;1,0981;1,0981;CatBoost;EUR;Training;Trial_12
28/03/2022;1,0978;1,0978;CatBoost;EUR;Training;Trial_12
29/03/2022;1,1085;1,1085;CatBoost;EUR;Training;Trial_12
30/03/2022;1,1156;1,1156;CatBoost;EUR;Training;Trial_12
31/03/2022;1,1065;1,1065;CatBoost;EUR;Training;Trial_12
1/04/2022;1,1053;1,1053;CatBoost;EUR;Training;Trial_12
4/04/2022;1,097;1,097;CatBoost;EUR;Training;Trial_12
5/04/2022;1,0903;1,0903;CatBoost;EUR;Training;Trial_12
6/04/2022;1,0893;1,0893;CatBoost;EUR;Training;Trial_12
7/04/2022;1,0878;1,0878;CatBoost;EUR;Training;Trial_12
8/04/2022;1,0876;1,0876;CatBoost;EUR;Training;Trial_12
11/04/2022;1,0883;1,0883;CatBoost;EUR;Training;Trial_12
12/04/2022;1,0826;1,0826;CatBoost;EUR;Training;Trial_12
13/04/2022;1,0885;1,0885;CatBoost;EUR;Training;Trial_12
14/04/2022;1,0827;1,0827;CatBoost;EUR;Training;Trial_12
18/04/2022;1,078;1,078;CatBoost;EUR;Training;Trial_12
19/04/2022;1,0786;1,0786;CatBoost;EUR;Training;Trial_12
20/04/2022;1,085;1,085;CatBoost;EUR;Training;Trial_12
21/04/2022;1,0836;1,0836;CatBoost;EUR;Training;Trial_12
22/04/2022;1,0794;1,0794;CatBoost;EUR;Training;Trial_12
25/04/2022;1,0711;1,0711;CatBoost;EUR;Training;Trial_12
26/04/2022;1,0636;1,0636;CatBoost;EUR;Training;Trial_12
27/04/2022;1,0555;1,0555;CatBoost;EUR;Training;Trial_12
28/04/2022;1,0494;1,0494;CatBoost;EUR;Training;Trial_12
29/04/2022;1,0541;1,0541;CatBoost;EUR;Training;Trial_12
2/05/2022;1,0504;1,0504;CatBoost;EUR;Training;Trial_12
3/05/2022;1,052;1,052;CatBoost;EUR;Training;Trial_12
4/05/2022;1,0621;1,0621;CatBoost;EUR;Training;Trial_12
5/05/2022;1,054;1,054;CatBoost;EUR;Training;Trial_12
6/05/2022;1,0551;1,0551;CatBoost;EUR;Training;Trial_12
9/05/2022;1,0555;1,0555;CatBoost;EUR;Training;Trial_12
10/05/2022;1,0527;1,0527;CatBoost;EUR;Training;Trial_12
11/05/2022;1,0511;1,0511;CatBoost;EUR;Training;Trial_12
12/05/2022;1,0379;1,0379;CatBoost;EUR;Training;Trial_12
13/05/2022;1,0411;1,0411;CatBoost;EUR;Training;Trial_12
16/05/2022;1,0431;1,0431;CatBoost;EUR;Training;Trial_12
17/05/2022;1,0547;1,0547;CatBoost;EUR;Training;Trial_12
18/05/2022;1,0466;1,0466;CatBoost;EUR;Training;Trial_12
19/05/2022;1,0586;1,0586;CatBoost;EUR;Training;Trial_12
20/05/2022;1,056;1,056;CatBoost;EUR;Training;Trial_12
23/05/2022;1,0689;1,0689;CatBoost;EUR;Training;Trial_12
24/05/2022;1,0734;1,0734;CatBoost;EUR;Training;Trial_12
25/05/2022;1,068;1,068;CatBoost;EUR;Training;Trial_12
26/05/2022;1,0724;1,0724;CatBoost;EUR;Training;Trial_12
27/05/2022;1,0727;1,0727;CatBoost;EUR;Training;Trial_12
31/05/2022;1,0733;1,0733;CatBoost;EUR;Training;Trial_12
1/06/2022;1,0646;1,0646;CatBoost;EUR;Training;Trial_12
2/06/2022;1,0745;1,0745;CatBoost;EUR;Training;Trial_12
3/06/2022;1,0718;1,0718;CatBoost;EUR;Training;Trial_12
6/06/2022;1,0694;1,0694;CatBoost;EUR;Training;Trial_12
7/06/2022;1,0699;1,0699;CatBoost;EUR;Training;Trial_12
8/06/2022;1,0714;1,0714;CatBoost;EUR;Training;Trial_12
9/06/2022;1,0614;1,0614;CatBoost;EUR;Training;Trial_12
10/06/2022;1,0515;1,0515;CatBoost;EUR;Training;Trial_12
13/06/2022;1,0408;1,0408;CatBoost;EUR;Training;Trial_12
14/06/2022;1,0414;1,0414;CatBoost;EUR;Training;Trial_12
15/06/2022;1,0443;1,0443;CatBoost;EUR;Training;Trial_12
16/06/2022;1,0547;1,0547;CatBoost;EUR;Training;Trial_12
17/06/2022;1,0498;1,0498;CatBoost;EUR;Training;Trial_12
21/06/2022;1,0525;1,0525;CatBoost;EUR;Training;Trial_12
22/06/2022;1,0565;1,0565;CatBoost;EUR;Training;Trial_12
23/06/2022;1,0523;1,0523;CatBoost;EUR;Training;Trial_12
24/06/2022;1,0554;1,0554;CatBoost;EUR;Training;Trial_12
27/06/2022;1,0583;1,0583;CatBoost;EUR;Training;Trial_12
28/06/2022;1,0518;1,0518;CatBoost;EUR;Training;Trial_12
29/06/2022;1,0439;1,0439;CatBoost;EUR;Training;Trial_12
30/06/2022;1,0482;1,0482;CatBoost;EUR;Training;Trial_12
1/07/2022;1,0428;1,0428;CatBoost;EUR;Training;Trial_12
5/07/2022;1,0266;1,0266;CatBoost;EUR;Training;Trial_12
6/07/2022;1,0181;1,0181;CatBoost;EUR;Training;Trial_12
7/07/2022;1,0159;1,0159;CatBoost;EUR;Training;Trial_12
8/07/2022;1,0183;1,0183;CatBoost;EUR;Training;Trial_12
11/07/2022;1,0039;1,0039;CatBoost;EUR;Training;Trial_12
12/07/2022;1,0036;1,0036;CatBoost;EUR;Training;Trial_12
13/07/2022;1,006;1,006;CatBoost;EUR;Training;Trial_12
14/07/2022;1,0016;1,0016;CatBoost;EUR;Training;Trial_12
15/07/2022;1,0087;1,0087;CatBoost;EUR;Training;Trial_12
18/07/2022;1,0141;1,0141;CatBoost;EUR;Training;Trial_12
19/07/2022;1,0224;1,0224;CatBoost;EUR;Training;Trial_12
20/07/2022;1,0177;1,0177;CatBoost;EUR;Training;Trial_12
21/07/2022;1,0228;1,0228;CatBoost;EUR;Training;Trial_12
22/07/2022;1,021;1,021;CatBoost;EUR;Training;Trial_12
25/07/2022;1,022;1,022;CatBoost;EUR;Training;Trial_12
26/07/2022;1,0114;1,0114;CatBoost;EUR;Training;Trial_12
27/07/2022;1,0202;1,0202;CatBoost;EUR;Training;Trial_12
28/07/2022;1,0196;1,0196;CatBoost;EUR;Training;Trial_12
29/07/2022;1,0218;1,0218;CatBoost;EUR;Training;Trial_12
1/08/2022;1,0261;1,0261;CatBoost;EUR;Training;Trial_12
2/08/2022;1,0164;1,0164;CatBoost;EUR;Training;Trial_12
3/08/2022;1,0164;1,0164;CatBoost;EUR;Training;Trial_12
4/08/2022;1,0243;1,0243;CatBoost;EUR;Training;Trial_12
5/08/2022;1,0181;1,0181;CatBoost;EUR;Training;Trial_12
8/08/2022;1,0195;1,0195;CatBoost;EUR;Training;Trial_12
9/08/2022;1,0211;1,0211;CatBoost;EUR;Training;Trial_12
10/08/2022;1,0297;1,0297;CatBoost;EUR;Training;Trial_12
11/08/2022;1,0317;1,0317;CatBoost;EUR;Training;Trial_12
12/08/2022;1,0258;1,0258;CatBoost;EUR;Training;Trial_12
15/08/2022;1,016;1,016;CatBoost;EUR;Training;Trial_12
16/08/2022;1,017;1,017;CatBoost;EUR;Training;Trial_12
17/08/2022;1,018;1,018;CatBoost;EUR;Training;Trial_12
18/08/2022;1,0088;1,0088;CatBoost;EUR;Training;Trial_12
19/08/2022;1,0034;1,0034;CatBoost;EUR;Training;Trial_12
22/08/2022;0,9941;0,9941;CatBoost;EUR;Training;Trial_12
23/08/2022;0,9967;0,9967;CatBoost;EUR;Training;Trial_12
24/08/2022;0,9965;0,9965;CatBoost;EUR;Training;Trial_12
25/08/2022;0,9974;0,9974;CatBoost;EUR;Training;Trial_12
26/08/2022;0,9961;0,9961;CatBoost;EUR;Training;Trial_12
29/08/2022;0,9995;0,9995;CatBoost;EUR;Training;Trial_12
30/08/2022;1,0012;1,0012;CatBoost;EUR;Training;Trial_12
31/08/2022;1,0057;1,0057;CatBoost;EUR;Training;Trial_12
1/09/2022;0,9944;0,9944;CatBoost;EUR;Training;Trial_12
2/09/2022;0,9951;0,9951;CatBoost;EUR;Training;Trial_12
6/09/2022;0,9902;0,9902;CatBoost;EUR;Training;Trial_12
7/09/2022;0,9999;0,9999;CatBoost;EUR;Training;Trial_12
8/09/2022;0,9994;0,9994;CatBoost;EUR;Training;Trial_12
9/09/2022;1,0039;1,0039;CatBoost;EUR;Training;Trial_12
12/09/2022;1,0119;1,0119;CatBoost;EUR;Training;Trial_12
13/09/2022;0,997;0,997;CatBoost;EUR;Training;Trial_12
14/09/2022;0,9977;0,9977;CatBoost;EUR;Training;Trial_12
15/09/2022;0,9999;0,9999;CatBoost;EUR;Training;Trial_12
16/09/2022;1,0015;1,0015;CatBoost;EUR;Training;Trial_12
19/09/2022;1,0022;1,0022;CatBoost;EUR;Training;Trial_12
20/09/2022;0,997;0,997;CatBoost;EUR;Training;Trial_12
21/09/2022;0,9837;0,9837;CatBoost;EUR;Training;Trial_12
22/09/2022;0,9836;0,9836;CatBoost;EUR;Training;Trial_12
23/09/2022;0,969;0,969;CatBoost;EUR;Training;Trial_12
26/09/2022;0,9606;0,9606;CatBoost;EUR;Training;Trial_12
27/09/2022;0,9592;0,9592;CatBoost;EUR;Training;Trial_12
28/09/2022;0,9734;0,9734;CatBoost;EUR;Training;Trial_12
29/09/2022;0,9814;0,9814;CatBoost;EUR;Training;Trial_12
30/09/2022;0,9799;0,9799;CatBoost;EUR;Training;Trial_12
3/10/2022;0,9824;0,9824;CatBoost;EUR;Training;Trial_12
4/10/2022;0,9983;0,9983;CatBoost;EUR;Training;Trial_12
5/10/2022;0,9882;0,9882;CatBoost;EUR;Training;Trial_12
6/10/2022;0,9788;0,9788;CatBoost;EUR;Training;Trial_12
7/10/2022;0,9741;0,9741;CatBoost;EUR;Training;Trial_12
10/10/2022;0,97;0,97;CatBoost;EUR;Training;Trial_12
11/10/2022;0,9703;0,9703;CatBoost;EUR;Training;Trial_12
12/10/2022;0,9704;0,9704;CatBoost;EUR;Training;Trial_12
13/10/2022;0,9773;0,9773;CatBoost;EUR;Training;Trial_12
14/10/2022;0,9719;0,9719;CatBoost;EUR;Training;Trial_12
17/10/2022;0,9838;0,9838;CatBoost;EUR;Training;Trial_12
18/10/2022;0,9852;0,9852;CatBoost;EUR;Training;Trial_12
19/10/2022;0,9771;0,9771;CatBoost;EUR;Training;Trial_12
20/10/2022;0,9783;0,9783;CatBoost;EUR;Training;Trial_12
21/10/2022;0,986;0,986;CatBoost;EUR;Training;Trial_12
24/10/2022;0,9874;0,9874;CatBoost;EUR;Training;Trial_12
25/10/2022;0,9964;0,9964;CatBoost;EUR;Training;Trial_12
26/10/2022;1,0077;1,0077;CatBoost;EUR;Training;Trial_12
27/10/2022;0,9962;0,9962;CatBoost;EUR;Training;Trial_12
28/10/2022;0,9963;0,9963;CatBoost;EUR;Training;Trial_12
31/10/2022;0,9883;0,9883;CatBoost;EUR;Training;Trial_12
1/11/2022;0,9874;0,9874;CatBoost;EUR;Training;Trial_12
