index,eurusd_close_log_d1
2015-02-05,0.011481786156837065
2015-02-06,-0.014218249002279096
2015-02-07,0.0
2015-02-08,0.0
2015-02-09,0.0008835483875728328
2015-02-10,-0.00035332568161954014
2015-02-11,0.001059602748146482
2015-02-12,0.006246446210960724
2015-02-13,-0.0016677642663105452
2015-02-14,0.0
2015-02-15,0.0
2015-02-16,-0.0027270744853381546
2015-02-17,0.0050962240162427674
2015-02-18,-0.0013155011763367475
2015-02-19,-0.0025482198227177455
2015-02-20,0.0010552234535257943
2015-02-21,0.0
2015-02-22,0.0
2015-02-23,-0.004227591288540639
2015-02-24,0.0007940359497877192
2015-02-25,0.0019383265980648934
2015-02-26,-0.014629865934560546
2015-02-27,-0.0002679887460765723
2015-02-28,0.0
2015-03-01,0.0
2015-03-02,-0.0008938148610791036
2015-03-03,-0.0008051170090943582
2015-03-04,-0.008718764502161289
2015-03-05,-0.004433393373245387
2015-03-06,-0.016917782671505385
2015-03-07,0.0
2015-03-08,0.0
2015-03-09,0.0006453694964236034
2015-03-10,-0.014201751662474657
2015-03-11,-0.01431151439325596
2015-03-12,0.008498634721462499
2015-03-13,-0.013442080476426553
2015-03-14,0.0
2015-03-15,0.0
2015-03-16,0.006932930566350214
2015-03-17,0.002929643450574962
2015-03-18,0.02497567151569395
2015-03-19,-0.019142008001393193
2015-03-20,0.01499166771133574
2015-03-21,0.0
2015-03-22,0.0
2015-03-23,0.011486457556490762
2015-03-24,-0.0019205273633676884
2015-03-25,0.004110908817738457
2015-03-26,-0.00787117371527242
2015-03-27,0.00036747818511832786
2015-03-28,0.0
2015-03-29,0.0
2015-03-30,-0.00506470072912385
2015-03-31,-0.009461159527312066
2015-04-01,0.002977854424620896
2015-04-02,0.01099673790164711
2015-04-03,0.00869292201465427
2015-04-04,0.0
2015-04-05,0.0
2015-04-06,-0.00502352976793792
2015-04-07,-0.009938427252191434
2015-04-08,-0.0031493171639085382
2015-04-09,-0.011289012924900851
2015-04-10,-0.005268121308976213
2015-04-11,0.0
2015-04-12,0.0
2015-04-13,-0.0034013638234903013
2015-04-14,0.008106369209561662
2015-04-15,0.00299962729602872
2015-04-16,0.007088259485923967
2015-04-17,0.004173435225210895
2015-04-18,0.0
2015-04-19,0.0
2015-04-20,-0.006406409729523235
2015-04-21,-0.0002794727299388067
2015-04-22,-0.0007456426853065939
2015-04-23,0.009188426054406257
2015-04-24,0.004424785980355603
2015-04-25,0.0
2015-04-26,0.0
2015-04-27,0.0012868831631657612
2015-04-28,0.008597876069376356
2015-04-29,0.013478877909903417
2015-04-30,0.008321823337492248
2015-05-01,-0.0019623590277313696
2015-05-02,0.0
2015-05-03,0.0
2015-05-04,-0.005012541823544325
2015-05-05,0.003582949013949871
2015-05-06,0.014821660281747834
2015-05-07,-0.0076052718889945276
2015-05-08,-0.005518974307621494
2015-05-09,0.0
2015-05-10,0.0
2015-05-11,-0.004383421609224392
2015-05-12,0.005275641511381712
2015-05-13,0.012584356078778128
2015-05-14,0.004656688114418384
2015-05-15,0.003762198759262231
2015-05-16,0.0
2015-05-17,0.0
2015-05-18,-0.01203616551023845
2015-05-19,-0.014870493513477481
2015-05-20,-0.005036434784881916
2015-05-21,0.0018916368294380898
2015-05-22,-0.008767625197736245
2015-05-23,0.0
2015-05-24,0.0
2015-05-25,-0.0036380212930713918
2015-05-26,-0.009337306945622625
2015-05-27,0.00275532870863239
2015-05-28,0.003936111997481687
2015-05-29,0.003738662997017486
2015-05-30,0.0
2015-05-31,0.0
2015-06-01,-0.005659014737090046
2015-06-02,0.020565113036514177
2015-06-03,0.010880335641215183
2015-06-04,-0.0032872847336179872
2015-06-05,-0.011276296323893611
2015-06-06,0.0
2015-06-07,0.0
2015-06-08,0.01607033959651348
2015-06-09,-0.0007087800420760154
2015-06-10,0.0036271990933441356
2015-06-11,-0.005934209876986354
2015-06-12,0.0009766926414593036
2015-06-13,0.0
2015-06-14,0.0
2015-06-15,0.0013303181421829152
2015-06-16,-0.0032846582862990914
2015-06-17,0.007882774089482278
2015-06-18,0.002027057495748441
2015-06-19,-0.0005284015974992007
2015-06-20,0.0
2015-06-21,0.0
2015-06-22,-0.0010576415581355914
2015-06-23,-0.015194214740916395
2015-06-24,0.0032180236942008222
2015-06-25,-8.924985502821448e-05
2015-06-26,-0.003576541723786353
2015-06-27,0.0
2015-06-28,0.0
2015-06-29,0.006339589963216652
2015-06-30,-0.00894060492796156
2015-07-01,-0.00748189364816082
2015-07-02,0.00280099573234599
2015-07-03,0.0026132026585265616
2015-07-04,0.0
2015-07-05,0.0
2015-07-06,-0.005142791142633066
2015-07-07,-0.004078863574820971
2015-07-08,0.005886365196610691
2015-07-09,-0.003527659576159692
2015-07-10,0.01135249601120232
2015-07-11,0.0
2015-07-12,0.0
2015-07-13,-0.014438077912975494
2015-07-14,0.0006360456349996796
2015-07-15,-0.005647673965845798
2015-07-16,-0.006690827398691437
2015-07-17,-0.004239246971674118
2015-07-18,0.0
2015-07-19,0.0
2015-07-20,-0.0002770978635011634
2015-07-21,0.010201825533094788
2015-07-22,-0.0002743609693006688
2015-07-23,0.004380768163228577
2015-07-24,9.106224110466687e-05
2015-07-25,0.0
2015-07-26,0.0
2015-07-27,0.009876399765923596
2015-07-28,-0.0029798207068633953
2015-07-29,-0.00671447945007117
2015-07-30,-0.004836879153971588
2015-07-31,0.005109966407045544
2015-08-01,0.0
2015-08-02,0.0
2015-08-03,-0.0034646278274560877
2015-08-04,-0.006321886463491189
2015-08-05,0.002203452966434885
2015-08-06,0.0017409634671746027
2015-08-07,0.0038377240084454117
2015-08-08,0.0
2015-08-09,0.0
2015-08-10,0.004640379556502108
2015-08-11,0.002176279422595684
2015-08-12,0.010452428916293124
2015-08-13,-0.0007173601455406631
2015-08-14,-0.0037746068002863092
2015-08-15,0.0
2015-08-16,0.0
2015-08-17,-0.0023438215002776486
2015-08-18,-0.005611382268613144
2015-08-19,0.00894516920095316
2015-08-20,0.011092340228182243
2015-08-21,0.012904545348807903
2015-08-22,0.0
2015-08-23,0.0
2015-08-24,0.02008326574187272
2015-08-25,-0.008991933316722878
2015-08-26,-0.017434407168117186
2015-08-27,-0.006383566317878023
2015-08-28,-0.005708694479434034
2015-08-29,0.0
2015-08-30,0.0
2015-08-31,0.0028584208832679314
2015-09-01,0.00941058081234794
2015-09-02,-0.008073503463796872
2015-09-03,-0.009397303683302605
2015-09-04,0.002245476310639649
2015-09-05,0.0
2015-09-06,0.0
2015-09-07,0.0018823113163104338
2015-09-08,0.002861488136901319
2015-09-09,0.00044636879730575174
2015-09-10,0.0064057158540039155
2015-09-11,0.005571537737836613
2015-09-12,0.0
2015-09-13,0.0
2015-09-14,-0.0018537322693706615
2015-09-15,-0.004605038247809751
2015-09-16,0.0020394598068876474
2015-09-17,0.012850027195334526
2015-09-18,-0.01143372174481122
2015-09-19,0.0
2015-09-20,0.0
2015-09-21,-0.010582109330536951
2015-09-22,-0.006097579868118624
2015-09-23,0.006008178410815343
2015-09-24,0.003926122648308633
2015-09-25,-0.003121797121233824
2015-09-26,0.0
2015-09-27,0.0
2015-09-28,0.0043677922984548395
2015-09-29,0.0001778726436564293
2015-09-30,-0.006154963456618437
2015-10-01,0.001609298514507168
2015-10-02,0.0013391065697905269
2015-10-03,0.0
2015-10-04,0.0
2015-10-05,-0.002143432096865336
2015-10-06,0.0073932550720332
2015-10-07,-0.0029329443768337377
2015-10-08,0.003820019747697856
2015-10-09,0.006716179363544142
2015-10-10,0.0
2015-10-11,0.0
2015-10-12,8.807080898731723e-05
2015-10-13,0.0018476975033632492
2015-10-14,0.008490575756120916
2015-10-15,-0.007963288636073679
2015-10-16,-0.0031679012765567505
2015-10-17,0.0
2015-10-18,0.0
2015-10-19,-0.0019408916547222627
2015-10-20,0.0017646025401185234
2015-10-21,-0.00070546740139249
2015-10-22,-0.02049799956896378
2015-10-23,-0.00831831197912579
2015-10-24,0.0
2015-10-25,0.0
2015-10-26,0.003806076185024307
2015-10-27,-0.0007238509183229991
2015-10-28,-0.011653445790231948
2015-10-29,0.005115100666770275
2015-10-30,0.0026386439948956897
2015-10-31,0.0
2015-11-01,0.0
2015-11-02,0.000726678204381867
2015-11-03,-0.004276816200950148
2015-11-04,-0.009529117369203158
2015-11-05,0.0017476893562214796
2015-11-06,-0.013229296968497228
2015-11-07,0.0
2015-11-08,0.0
2015-11-09,0.0010238749905485817
2015-11-10,-0.002421759752917793
2015-11-11,0.0018634124463967477
2015-11-12,0.006864590963747252
2015-11-13,-0.003704737033457861
2015-11-14,0.0
2015-11-15,0.0
2015-11-16,-0.008666938366980306
2015-11-17,-0.0040328307881199385
2015-11-18,0.001596319414996071
2015-11-19,0.006919148688787055
2015-11-20,-0.008327533504470373
2015-11-21,0.0
2015-11-22,0.0
2015-11-23,-0.0008459839767606253
2015-11-24,0.0005640688313517384
2015-11-25,-0.0013166558847469007
2015-11-26,-0.001601130551617036
2015-11-27,-0.0017925378638194087
2015-11-28,0.0
2015-11-29,0.0
2015-11-30,-0.00255283077228987
2015-12-01,0.006416932465442914
2015-12-02,-0.0018830624150148884
2015-12-03,0.03035176603312789
2015-12-04,-0.0049491440035811934
2015-12-05,0.0
2015-12-06,0.0
2015-12-07,-0.004512185932677604
2015-12-08,0.0053387461119860785
2015-12-09,0.012045040232601362
2015-12-10,-0.007739624339074505
2015-12-11,0.004286958724908696
2015-12-12,0.0
2015-12-13,0.0
2015-12-14,0.00027301269678606244
2015-12-15,-0.0057489778269216585
2015-12-16,-0.0014653359156466816
2015-12-17,-0.007913180784408072
2015-12-18,0.0036883398198394174
2015-12-19,0.0
2015-12-20,0.0
2015-12-21,0.0043164873927132585
2015-12-22,0.0038415852604232748
2015-12-23,-0.004116549745909831
2015-12-24,0.005484975813577375
2015-12-25,0.0003645975794649564
2015-12-26,0.0
2015-12-27,0.0
2015-12-28,-0.0007293281388104783
2015-12-29,-0.00438717457171918
2015-12-30,0.0010985993964040541
2015-12-31,-0.006333492188746959
2016-01-01,-0.00018417902253002605
2016-01-02,0.0
2016-01-03,0.0
2016-01-04,-0.0026744148370170806
2016-01-05,-0.007694128339612624
2016-01-06,0.002973427204675305
2016-01-07,0.01437018096150243
2016-01-08,-0.0004573937782710452
2016-01-09,0.0
2016-01-10,0.0
2016-01-11,-0.00642557745977293
2016-01-12,-0.0004605535935504751
2016-01-13,0.0017489763743993442
2016-01-14,-0.00082808119927201
2016-01-15,0.004591797947699788
2016-01-16,0.0
2016-01-17,0.0
2016-01-18,-0.002201431819171054
2016-01-19,0.001376462708723325
2016-01-20,-0.0014682942896685203
2016-01-21,-0.0015624285150813433
2016-01-22,-0.007200252652391562
2016-01-23,0.0
2016-01-24,0.0
2016-01-25,0.004898119861629496
2016-01-26,0.0020261565229693773
2016-01-27,0.002022059512499494
2016-01-28,0.004214776259539282
2016-01-29,-0.009462199117381581
2016-01-30,0.0
2016-01-31,0.0
2016-02-01,0.004788222776301254
2016-02-02,0.0027520428340836456
2016-02-03,0.01698573922603673
2016-02-04,0.00923400707096414
2016-02-05,-0.00447187937785036
2016-02-06,0.0
2016-02-07,0.0
2016-02-08,0.003489780285475641
2016-02-09,0.008538698147667015
2016-02-10,-0.000177147918975204
2016-02-11,0.0028306078165625526
2016-02-12,-0.005580421054137696
2016-02-13,0.0
2016-02-14,0.0
2016-02-15,-0.009370467029434948
2016-02-16,-0.0010765229352202588
2016-02-17,-0.0012574099016161022
2016-02-18,-0.0021592451034347787
2016-02-19,0.002608501591515641
2016-02-20,0.0
2016-02-21,0.0
2016-02-22,-0.009567723496152453
2016-02-23,-0.0008165858095640771
2016-02-24,-0.0005447612264737473
2016-02-25,0.0009077705779509254
2016-02-26,-0.008199754397706593
2016-02-27,0.0
2016-02-28,0.0
2016-02-29,-0.005504096089835098
2016-03-01,-0.0006441224055229317
2016-03-02,0.00018407731299099894
2016-03-03,0.008157324918098424
2016-03-04,0.004190204709868958
2016-03-05,0.0
2016-03-06,0.0
2016-03-07,0.0009994095230621142
2016-03-08,-0.00027246719209475523
2016-03-09,-0.0010906117594687709
2016-03-10,0.01614611362586331
2016-03-11,-0.00232912404853286
2016-03-12,0.0
2016-03-13,0.0
2016-03-14,-0.0041340941416790206
2016-03-15,0.0003601656801043851
2016-03-16,0.010210567884227195
2016-03-17,0.008429882655024146
2016-03-18,-0.004427920801775578
2016-03-19,0.0
2016-03-20,0.0
2016-03-21,-0.0024882266458989416
2016-03-22,-0.0022268748346492007
2016-03-23,-0.0027682296554294022
2016-03-24,-0.0008946144808505141
2016-03-25,-0.0008954155326056368
2016-03-26,0.0
2016-03-27,0.0
2016-03-28,0.0026838448745352544
2016-03-29,0.00854021737227946
2016-03-30,0.0041547021089693575
2016-03-31,0.0036981639400763267
2016-04-01,0.0007028642004345831
2016-04-02,0.0
2016-04-03,0.0
2016-04-04,0.0003512469302006105
2016-04-05,-0.0007026172781585405
2016-04-06,0.0013170026926659084
2016-04-07,-0.001932198036584093
2016-04-08,0.0021076674176273846
2016-04-09,0.0
2016-04-10,0.0
2016-04-11,0.0006139004797057201
2016-04-12,-0.0019306719467958589
2016-04-13,-0.009887086191172234
2016-04-14,-0.000532434123856812
2016-04-15,0.0012419055973904858
2016-04-16,0.0
2016-04-17,0.0
2016-04-18,0.0028328630843041797
2016-04-19,0.003882129456507774
2016-04-20,-0.005386088690758156
2016-04-21,-0.000797130373018165
2016-04-22,-0.004974250796596566
2016-04-23,0.0
2016-04-24,0.0
2016-04-25,0.0029342483152077214
2016-04-26,0.0031027018375107546
2016-04-27,0.0018570107472127284
2016-04-28,0.002823116122919314
2016-04-29,0.009033168198463198
2016-04-30,0.0
2016-05-01,0.0
2016-05-02,0.006526586279151064
2016-05-03,-0.002953442035671744
2016-05-04,-0.0008703220740832185
2016-05-05,-0.0070776650906360095
2016-05-06,-0.00017539244103539908
2016-05-07,0.0
2016-05-08,0.0
2016-05-09,-0.001843480309637574
2016-05-10,-0.0011429075049531057
2016-05-11,0.005001545985468925
2016-05-12,-0.0043859719432544075
2016-05-13,-0.006172859107080847
2016-05-14,0.0
2016-05-15,0.0
2016-05-16,0.0009725477093874835
2016-05-17,-0.00044194989007668994
2016-05-18,-0.008523535577072416
2016-05-19,-0.0011598341845309584
2016-05-20,0.001783803541139689
2016-05-21,0.0
2016-05-22,0.0
2016-05-23,-0.0005348070365461116
2016-05-24,-0.006799095793096163
2016-05-25,0.0011662855132617694
2016-05-26,0.0034907173507802147
2016-05-27,-0.006993662505450568
2016-05-28,0.0
2016-05-29,0.0
2016-05-30,0.0026956616197751637
2016-05-31,-0.0013469224862165535
2016-06-01,0.005019280950804908
2016-06-02,-0.003223787156658553
2016-06-03,0.01918864951907215
2016-06-04,0.0
2016-06-05,0.0
2016-06-06,-0.0012326115313042452
2016-06-07,0.0004403928375223687
2016-06-08,0.0031651160588952454
2016-06-09,-0.0068704577486560225
2016-06-10,-0.005761661110275068
2016-06-11,0.0
2016-06-12,0.0
2016-06-13,0.003638142350881793
2016-06-14,-0.007468029018477831
2016-06-15,0.0045408082295740615
2016-06-16,-0.003024913338548027
2016-06-17,0.0045339456252643795
2016-06-18,0.0
2016-06-19,0.0
2016-06-20,0.0031881004686458575
2016-06-21,-0.006208445662483977
2016-06-22,0.0048813054544214335
2016-06-23,0.007936549595736447
2016-06-24,-0.02400115209954315
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,-0.008402271955116183
2016-06-28,0.0038936980419693595
2016-06-29,0.005228063106879274
2016-06-30,-0.001709632845443551
2016-07-01,0.002787896944882143
2016-07-02,0.0
